dur,full_data,id,net_family,net_type,normalized,optimizer,pretrained,train_acc,train_f1,train_loss,train_precision,train_recall,train_roc_auc,valid_acc,valid_f1,valid_loss,valid_precision,valid_recall,valid_roc_auc,x
40.74049854278565,partial data,HCDEX-146,VGG,VGG19,not normalized,Adamax,not pretrained,0.8292804900918922,0.7795625151343935,0.3928053194715536,0.8102348993288591,0.7511277025976046,0.8980204761711538,0.82775,0.7775266386825962,0.38825914192199706,0.8085963734049698,0.7487562189054726,0.9002687232732656,10.0
41.205506801605225,partial data,HCDEX-146,VGG,VGG19,not normalized,Adamax,not pretrained,0.8267175095330375,0.7760904684975767,0.3970371803291263,0.8072592841539237,0.7472390729506921,0.8954913143750283,0.772,0.6256157635467979,0.4641109900474548,0.9202898550724636,0.4738805970149254,0.9006308861212333,11.0
41.08924770355225,partial data,HCDEX-146,VGG,VGG19,not normalized,Adamax,not pretrained,0.8395949240482591,0.7933311855670103,0.3765780403609275,0.8226156672791047,0.7660600404417484,0.9066987855770596,0.81575,0.7319025100036377,0.4072641472816467,0.8816827344434707,0.6256218905472637,0.9025095571473736,12.0
41.367915630340576,partial data,HCDEX-146,VGG,VGG19,not normalized,Adamax,not pretrained,0.8385947365130962,0.7918077729398484,0.3735206105369713,0.8220324794910431,0.7637268626536009,0.9080476621142388,0.83275,0.7915238392022438,0.3808942222595215,0.7932542161149282,0.7898009950248757,0.9061493847651376,13.0
40.507781267166145,partial data,HCDEX-146,VGG,VGG19,not normalized,Adamax,not pretrained,0.8484715884228293,0.8058625660740029,0.3600218086091549,0.8306092124814265,0.782547830144657,0.914796393497587,0.83725,0.8013426914861154,0.3812353734970093,0.7866986219292991,0.8165422885572139,0.9080275358159038,14.0
40.478188753128045,partial data,HCDEX-146,VGG,VGG19,not normalized,Adamax,not pretrained,0.8459086078639745,0.8015457692617342,0.3586019810370418,0.8307743658210948,0.7743039352932026,0.9155173506363046,0.8420000000000001,0.7998733375554149,0.3775059187412262,0.8148387096774193,0.7854477611940298,0.9106794102231318,15.0
40.52719902992249,partial data,HCDEX-146,VGG,VGG19,not normalized,Adamax,not pretrained,0.8350315684190786,0.7879810396079377,0.37296690138912336,0.8148886673313394,0.7627935915383419,0.9087719844132278,0.8365,0.7938209331651955,0.3725016183853149,0.8049872122762148,0.7829601990049752,0.9085714300570724,16.0
39.773329257965095,partial data,HCDEX-146,VGG,VGG19,not normalized,Adamax,not pretrained,0.8477839594924048,0.8042761835865284,0.3560219043406455,0.8321689953426479,0.7781925649401151,0.9166494344449873,0.8405,0.7864792503346719,0.3639603343009949,0.8514492753623188,0.7307213930348259,0.9145506268823108,17.0
37.56922340393066,partial data,HCDEX-146,VGG,VGG19,not normalized,Adamax,not pretrained,0.8564730887041321,0.8168766948476631,0.3409021076034097,0.8382714028482566,0.7965468968735417,0.9240466826087476,0.83025,0.7560186848724398,0.3741742169857025,0.8953191489361703,0.6542288557213929,0.921135075042846,18.0
38.25428366661072,partial data,HCDEX-146,VGG,VGG19,not normalized,Adamax,not pretrained,0.8542226667500157,0.8128410914927771,0.3440816103368802,0.8396617476372078,0.7876808212785814,0.9223645414070129,0.82825,0.7550802139037432,0.3692267608642578,0.8847117794486216,0.6585820895522388,0.9206964758149055,19.0
39.056998014450066,partial data,HCDEX-146,VGG,VGG19,not normalized,Adamax,not pretrained,0.8565356004250797,0.8154106008203974,0.3389943143390243,0.8442704863424384,0.7884585472079639,0.9243798497324258,0.8270000000000001,0.8018327605956472,0.39115874338150025,0.7430997876857749,0.8706467661691543,0.9169128750062396,20.0
40.38416862487793,partial data,HCDEX-146,VGG,VGG19,not normalized,Adamax,not pretrained,0.8620366318684753,0.8233693477390956,0.32865689001381754,0.8480052753049786,0.8001244361487012,0.9296743116605308,0.847,0.8081504702194356,0.343754100561142,0.8147914032869785,0.8016169154228856,0.9239673809048404,21.0
40.60253357887268,partial data,HCDEX-146,VGG,VGG19,not normalized,Adamax,not pretrained,0.8585359754954054,0.8192636370896893,0.3315662040504477,0.8419238345370978,0.7977912583605538,0.9281421720714718,0.8485,0.8073744437380801,0.3540079789161682,0.8257477243172952,0.7898009950248757,0.9185575571140948,22.0
41.552695035934455,partial data,HCDEX-146,VGG,VGG19,not normalized,Adamax,not pretrained,0.8637869600550103,0.8253026537320612,0.3243001057329331,0.8515883520847121,0.8005910717063307,0.9313670035338408,0.85375,0.8164417947913399,0.3404259645938873,0.8239392020265991,0.8090796019900498,0.9269463198222933,23.0
40.24450492858887,partial data,HCDEX-146,VGG,VGG19,not normalized,Adamax,not pretrained,0.8686003625679815,0.8320012787723785,0.31436567606796006,0.8556633240177544,0.8096126924871675,0.9357410291004756,0.85775,0.8181527644614894,0.3223323569297791,0.8415516107823799,0.7960199004975125,0.9328748190485698,24.0
41.193739414215095,partial data,HCDEX-146,VGG,VGG19,not normalized,Adamax,not pretrained,0.8634744014502719,0.8259483583041123,0.3193323336080096,0.8468704036607289,0.8060351532120081,0.9336705532804688,0.85125,0.8045977011494254,0.3365470683574677,0.8524704244954767,0.7618159203980099,0.9292238119602656,25.0
41.217125654220574,partial data,HCDEX-146,VGG,VGG19,not normalized,Adamax,not pretrained,0.8713508782896793,0.8358066060315941,0.3077764896487433,0.8579852579852579,0.8147456836210919,0.9383928648067832,0.86075,0.8248978308707953,0.32842261362075803,0.8340750158931977,0.8159203980099502,0.9301134898251218,26.0
41.34021997451782,partial data,HCDEX-146,VGG,VGG19,not normalized,Adamax,not pretrained,0.8699131087078827,0.8343812176681258,0.30350400833008384,0.8543024771838331,0.8153678643645981,0.9403516156800992,0.8625,0.8303516347933375,0.31810393047332763,0.8237454100367197,0.8370646766169154,0.9352134082929832,27.0
43.06970381736755,partial data,HCDEX-146,VGG,VGG19,not normalized,Adamax,not pretrained,0.8741639057323248,0.8396399267107464,0.29813381789207105,0.8605486610058785,0.8197231295691398,0.9422666194698874,0.86,0.8268398268398269,0.32487662267684936,0.8222632226322263,0.8314676616915423,0.9341874968801476,28.0
41.079577207565315,partial data,HCDEX-146,VGG,VGG19,not normalized,Adamax,not pretrained,0.8742889291742202,0.8399522483087942,0.2999114043702779,0.8600065189048239,0.8208119458702753,0.9417052879770856,0.853,0.8004073319755601,0.3270213055610657,0.8811659192825112,0.7332089552238806,0.9366534800911828,29.0
41.22184705734253,partial data,HCDEX-146,VGG,VGG19,not normalized,Adamax,not pretrained,0.8798524723385635,0.8473634053367217,0.2920912084966524,0.8656498458542917,0.8298335666511122,0.944735541645793,0.86325,0.8247356616469079,0.31376732873916624,0.8506278916060807,0.8003731343283582,0.9372413122514518,30.0
151.38540482521057,full data,HCDEX-145,ResNet,ResNet18_96,not normalized,Adam,not pretrained,0.8281161231678218,0.7816863296893602,0.4020706403683484,0.8048769614835949,0.7597946387240668,0.8989118838715955,0.8498579706851495,0.7985732142312735,0.355339046587742,0.8747078073866292,0.7346309176576172,0.9300989758893498,1.0
141.14833283424375,full data,HCDEX-145,ResNet,ResNet18_96,not normalized,Adam,not pretrained,0.8553175775480059,0.8172063077353737,0.340278460157011,0.8367679915333961,0.7985383439240276,0.9262239438769658,0.7850471537325304,0.6515380364708049,0.5172436019044453,0.9491252549103788,0.4960175005609154,0.8967549394433774,2.0
142.52712130546567,full data,HCDEX-145,ResNet,ResNet18_96,not normalized,Adam,not pretrained,0.8830928303601864,0.8532302469223856,0.28570887092507274,0.8679135772015613,0.8390354753187729,0.9476433400722264,0.824519940915805,0.7398949070331448,0.5241694506508777,0.926053962900506,0.6160533991474085,0.8761141596769696,3.0
140.62239003181458,full data,HCDEX-145,ResNet,ResNet18_96,not normalized,Adam,not pretrained,0.9035280081808884,0.8790639043393418,0.2451046359121169,0.892830276025693,0.8657156082986155,0.9610864886215524,0.8129985228951255,0.8039640755651905,0.6229210019111633,0.6987452896600274,0.946488669508638,0.9279112793509272,4.0
143.1312301158905,full data,HCDEX-145,ResNet,ResNet18_96,not normalized,Adam,not pretrained,0.9158561527099194,0.8945438492812235,0.21584903599465588,0.9083258625177132,0.8811738136318366,0.9693263583064928,0.8229746619702306,0.8119084411821518,0.5619137161862456,0.7127776835679159,0.943067085483509,0.9255143885978274,5.0
139.46143674850464,full data,HCDEX-145,ResNet,ResNet18_96,not normalized,Adam,not pretrained,0.9236109533007612,0.9044404013986412,0.19881243486490294,0.916622250392544,0.8925780976027157,0.9737840724706336,0.8715827746846949,0.8544869318913351,0.3501681732797525,0.7898319607749797,0.9306708548350908,0.9572473783498812,6.0
142.87821102142334,full data,HCDEX-145,ResNet,ResNet18_96,not normalized,Adam,not pretrained,0.9303147369617089,0.9127633244669504,0.18385002499086694,0.9257469307673444,0.9001388713546269,0.9774092275114904,0.8595386887853653,0.8070306890200118,0.33841736634107306,0.9100190100682954,0.7249831725375814,0.9392278372885288,7.0
140.92555308341983,full data,HCDEX-145,ResNet,ResNet18_96,not normalized,Adam,not pretrained,0.9343881377116235,0.9180695369641249,0.17283107687781282,0.9287231599494776,0.9076575628778634,0.9800217008476609,0.8312237245767526,0.7569460352783324,0.404364334643666,0.9085552674994108,0.6486986762396231,0.9294626914173938,8.0
142.30486059188846,full data,HCDEX-145,ResNet,ResNet18_96,not normalized,Adam,not pretrained,0.9390921486194752,0.924020042096908,0.16223735948297574,0.933781190019194,0.9144608565136276,0.982403940757478,0.9131689580729464,0.8926112250920435,0.2229765063428754,0.8944967047822903,0.8907336773614539,0.968721017031078,9.0
139.85748076438904,full data,HCDEX-145,ResNet,ResNet18_96,not normalized,Adam,not pretrained,0.9423304169980684,0.9280545455834096,0.1543494035768693,0.937926193341356,0.9183885311899452,0.983895471300816,0.7805022156573117,0.6671261674190991,0.6408734401590837,0.8650460273482885,0.5429100291676016,0.8580632086809591,10.0
140.6817524433136,full data,HCDEX-145,ResNet,ResNet18_96,not normalized,Adam,not pretrained,0.9453755255084648,0.9319084747923262,0.14588594663862395,0.9410452244057324,0.9229474392963852,0.9855923226254204,0.939802295193728,0.9229426651540272,0.16133650683883294,0.9586077708622878,0.8898362126991249,0.9847305997642652,11.0
140.31453466415405,full data,HCDEX-145,ResNet,ResNet18_96,not normalized,Adam,not pretrained,0.9481763435973184,0.9353929401099212,0.13989512362733186,0.9446661802783858,0.9262999901808132,0.9866600726711534,0.9423474605158504,0.927895409975842,0.1563711096340791,0.9404851068733076,0.9156383217410814,0.983011011641473,12.0
141.21275281906128,full data,HCDEX-145,ResNet,ResNet18_96,not normalized,Adam,not pretrained,0.9506760595386888,0.9385988486400092,0.13295117096391107,0.9464975965995808,0.9308308434681368,0.9878987005963752,0.932280422679241,0.9114518333630476,0.17370548874779784,0.9691014785795526,0.8602759703836661,0.9847356792232894,13.0
139.38000416755676,full data,HCDEX-145,ResNet,ResNet18_96,not normalized,Adam,not pretrained,0.9528121804340416,0.94127877382501,0.12757402230678475,0.9488590202254878,0.9338186817040496,0.9888875239450988,0.9454152937166233,0.9316681838871188,0.14825825989737373,0.9452205033479566,0.9184989903522548,0.9853625943914768,14.0
139.57578945159912,full data,HCDEX-145,ResNet,ResNet18_96,not normalized,Adam,not pretrained,0.9547324167708215,0.9436540039034876,0.12323241984758875,0.9514995080073584,0.9359368205473496,0.9895876036672108,0.9395068742188388,0.9209666884389288,0.16097718384330645,0.978302005802952,0.8699798070450976,0.9875598691546784,15.0
142.02048969268802,full data,HCDEX-145,ResNet,ResNet18_96,not normalized,Adam,not pretrained,0.9570162481536189,0.9465549637624852,0.117366367859226,0.9533702349275012,0.9398364404045504,0.9904987974367591,0.9489376207249176,0.9350971953438664,0.138687153680191,0.9639135354016556,0.90795378056989,0.9877609143785644,16.0
140.61667013168338,full data,HCDEX-145,ResNet,ResNet18_96,not normalized,Adam,not pretrained,0.9583342801954324,0.9481901155726356,0.11450273584679857,0.9550856020607112,0.9413934828655192,0.9909377510453988,0.9560958981933873,0.9462616822429908,0.1170541277625333,0.9385345398366808,0.954117119138434,0.9909801225136802,17.0
141.0311369895935,full data,HCDEX-145,ResNet,ResNet18_96,not normalized,Adam,not pretrained,0.9601068060447676,0.9504522939275484,0.11007960648878558,0.9562279045333864,0.9447460337499474,0.991638553092512,0.9554368821724804,0.9445340121623532,0.12623047013182406,0.9526444913561932,0.9365604666816244,0.988680151824334,18.0
138.90852165222168,full data,HCDEX-145,ResNet,ResNet18_96,not normalized,Adam,not pretrained,0.9614930121577092,0.9521624978826716,0.10729193716967003,0.958181224165116,0.9462189117535664,0.9920507169888041,0.9517100329508009,0.941686561839686,0.12885643969156732,0.9218288293128458,0.9624186672649764,0.99077594454603,19.0
141.9865765571594,full data,HCDEX-145,ResNet,ResNet18_96,not normalized,Adam,not pretrained,0.9620213612089537,0.9528271929886462,0.10427275251111663,0.9586788594797228,0.9470465289175048,0.9924658639413608,0.9521418020679469,0.9418553285477635,0.12715766433304296,0.9274140930839496,0.9567534215840252,0.9899170252744024,20.0
143.53726649284363,full data,HCDEX-145,ResNet,ResNet18_96,not normalized,Adam,not pretrained,0.9631121463470059,0.9541807506933222,0.10159713746966076,0.9600681624538484,0.9483651054159828,0.9928246064592208,0.9536643563231452,0.9439604232513398,0.12354019863109618,0.925418979360888,0.9632600403859098,0.9914045985798564,21.0
142.67041325569153,full data,HCDEX-145,ResNet,ResNet18_96,not normalized,Adam,not pretrained,0.9640438586524258,0.9553726933626664,0.09922341127826903,0.9605132567701689,0.9502868605254668,0.993157823032126,0.9571412339506874,0.947153104685048,0.11307539863351285,0.9463045912653976,0.948003141126318,0.991333695074527,22.0
140.89309549331662,full data,HCDEX-145,ResNet,ResNet18_96,not normalized,Adam,not pretrained,0.9653107601408932,0.9569344919031766,0.09543910123498422,0.9623235690474502,0.9516054370239448,0.9936646299200422,0.9603454152937166,0.9505175102793136,0.11238001096744372,0.961174513964558,0.9400942337895444,0.9913578356294176,23.0
141.86761283874512,full data,HCDEX-145,ResNet,ResNet18_96,not normalized,Adam,not pretrained,0.9660720372684922,0.9579324044462604,0.09406542805477563,0.9621071696404568,0.9537937129150359,0.993846194807542,0.9586865128962618,0.9493282791682924,0.10968749994019897,0.9434903047091412,0.9552389499663452,0.9921062624713524,24.0
139.15922713279724,full data,HCDEX-145,ResNet,ResNet18_96,not normalized,Adam,not pretrained,0.9666515168730826,0.9585861436432904,0.0925054739102926,0.9642872350995728,0.9529520683415392,0.9940422246784514,0.9538916032269059,0.944226064487754,0.12461593810021505,0.9258261010188129,0.9633722234687008,0.9913464199711376,25.0
140.0717628002167,full data,HCDEX-145,ResNet,ResNet18_96,not normalized,Adam,not pretrained,0.9670662424724464,0.9591176117971466,0.09032303689090232,0.9644295682759404,0.9538638499628274,0.9943321559959502,0.9610953300761276,0.9513774495881852,0.1093019893260222,0.9635830169140491,0.9394772268341934,0.9919939465362262,26.0
143.34036707878113,full data,HCDEX-145,ResNet,ResNet18_96,not normalized,Adam,not pretrained,0.9680490853312124,0.96037650772179,0.08828273674096658,0.9647401871275496,0.9560521258539184,0.9945619644385784,0.963845017611635,0.9549279016402732,0.10533030536510417,0.964684334039265,0.9453668386807268,0.9922773762784991,27.0
141.3938136100769,full data,HCDEX-145,ResNet,ResNet18_96,not normalized,Adam,not pretrained,0.96890694239291,0.9614357485607988,0.08661620263795447,0.9659209967435932,0.9569919622943232,0.9947815107229828,0.9657538916032268,0.9570985281976826,0.09738963942252267,0.971732470084976,0.9428988108593224,0.993645350340992,28.0
140.86329746246338,full data,HCDEX-145,ResNet,ResNet18_96,not normalized,Adam,not pretrained,0.9692478127485512,0.9618628245323564,0.08581353520320338,0.9662401268295444,0.9575250038575376,0.9948522642851412,0.9556186796954892,0.9464916847036906,0.11961543819617446,0.9251245246639171,0.9688691945254656,0.9925377089995432,29.0
140.64796352386477,full data,HCDEX-145,ResNet,ResNet18_96,not normalized,Adam,not pretrained,0.9697363935916372,0.9624708509753916,0.08433319009013399,0.966795935120446,0.9581842921067768,0.9950281678349197,0.9642767867287808,0.9560942911406548,0.10183591061394373,0.9521584334668448,0.960062822526363,0.9929207597792452,30.0
143.4351511001587,full data,HCDEX-144,ResNet,ResNet18_96,normalized,Adam,not pretrained,0.8058872092692231,0.7491520186004077,0.43694240231017417,0.7852691655097949,0.7162110831305131,0.8758479136700524,0.6485458562026009,0.26352963634628235,0.7728703034681836,0.9397549353301564,0.15325266429840145,0.766067031462106,1.0
144.5802848339081,full data,HCDEX-144,ResNet,ResNet18_96,normalized,Adam,not pretrained,0.8415805505736328,0.7976907192507926,0.36820554342020667,0.8254804291884246,0.7717111464385701,0.9121732156293466,0.5559680247785193,0.6467870794760775,1.6784938535567162,0.4800849850738241,0.9908414742451156,0.8858124708159875,2.0
147.1055443286896,full data,HCDEX-144,ResNet,ResNet18_96,normalized,Adam,not pretrained,0.8603979844564009,0.8223737113962198,0.3307928022615603,0.8477059561503076,0.7985115572375178,0.9292515031797384,0.7101960873624997,0.48567155733398,0.6826978098700283,0.8933828996282528,0.33348134991119005,0.8310842918740116,3.0
145.33750557899475,full data,HCDEX-144,ResNet,ResNet18_96,normalized,Adam,not pretrained,0.8782247274176559,0.8459921080676287,0.2956416121302625,0.8664945792462571,0.8264374446054501,0.9435706606983396,0.8559293083422533,0.8136561800400613,0.3345955702426338,0.8668717047451671,0.7665963587921847,0.9300979877977128,4.0
136.61381459236142,full data,HCDEX-144,ResNet,ResNet18_96,normalized,Adam,not pretrained,0.8892760554559171,0.8602051599082747,0.2723094206285011,0.8794943407320299,0.8417439259436418,0.9518279327278076,0.8584572638866748,0.8416600850933734,0.3522400853657361,0.7778667294560867,0.9168516873889876,0.9484031086756888,5.0
140.80004334449768,full data,HCDEX-144,ResNet,ResNet18_96,normalized,Adam,not pretrained,0.898061320351866,0.8712942461971993,0.2544380028462245,0.8908521616417011,0.8525766379201193,0.9578279062545544,0.8623972306360883,0.8390002131741633,0.3322759665632455,0.8068368183681837,0.8738343694493783,0.9379949888473942,6.0
136.1471562385559,full data,HCDEX-144,ResNet,ResNet18_96,normalized,Adam,not pretrained,0.903185583739004,0.8780043334146446,0.2414235858252146,0.8958726812198943,0.8608348222450444,0.9618872051906904,0.6941173791250086,0.7208794862736133,0.8123688682770377,0.5761552004783577,0.9626998223801064,0.9109608910481372,7.0
137.2414767742157,full data,HCDEX-144,ResNet,ResNet18_96,normalized,Adam,not pretrained,0.9103367779770548,0.8871968253513459,0.2289203335647209,0.9037431594308648,0.8712454805081526,0.9654272745986184,0.856498667699105,0.7955879967558799,0.3520316797694842,0.9572956514950426,0.6806172291296625,0.9487413379604506,8.0
142.1453709602356,full data,HCDEX-144,ResNet,ResNet18_96,normalized,Adam,not pretrained,0.9137017109346088,0.8914464967377368,0.21950903027035654,0.9079304408718232,0.875550428384519,0.9682628991916395,0.860598055068437,0.8097473036396978,0.3325295136684204,0.9201101928374656,0.7230239786856127,0.9429063490228504,9.0
141.2890682220459,full data,HCDEX-144,ResNet,ResNet18_96,normalized,Adam,not pretrained,0.9167819625928773,0.8952573418755644,0.21201651723629134,0.9123880749623874,0.8787580366061254,0.9701042727764904,0.8541073584003279,0.8417490118577075,0.4046306189036366,0.7584134615384616,0.9456594138543516,0.9571460795174348,10.0
155.53031206130981,full data,HCDEX-144,ResNet,ResNet18_96,normalized,Adam,not pretrained,0.9195775329518604,0.898844862035134,0.20559887994670112,0.9153976311336718,0.8828800945400318,0.9720159027996306,0.8642419549522877,0.8076538349843504,0.3570638014207126,0.9645472061657032,0.6946603019538188,0.9590535593468106,11.0
138.7344830036163,full data,HCDEX-144,ResNet,ResNet18_96,normalized,Adam,not pretrained,0.9237281862954424,0.9042869391254644,0.19558437510229998,0.9187415612886366,0.8902801029811059,0.9745262906982752,0.8944863239882485,0.8776313356752329,0.2597338005696828,0.83718820861678,0.9221802841918296,0.9666221320008788,12.0
144.11183643341062,full data,HCDEX-144,ResNet,ResNet18_96,normalized,Adam,not pretrained,0.925982862185783,0.9070778116109848,0.19060339750524,0.9219714912599352,0.8926576722330862,0.9757795131206006,0.9186727094673074,0.8988757681307167,0.20506271892294786,0.9175579580274036,0.8809391651865008,0.9728325355083728,13.0
137.62091374397278,full data,HCDEX-144,ResNet,ResNet18_96,normalized,Adam,not pretrained,0.9289207731944088,0.9107801377890856,0.18619123217312644,0.9255843005098556,0.8964420871962971,0.9766410729747244,0.8996333325741875,0.8660201258626454,0.25406708464115696,0.9573838811588358,0.7905750444049734,0.9674485782588392,14.0
129.09977984428406,full data,HCDEX-144,ResNet,ResNet18_96,normalized,Adam,not pretrained,0.9308452187775784,0.9132453358475472,0.1803214923871294,0.9275423298463504,0.8993823947327697,0.9781671217265926,0.8814593819034822,0.8638895426374833,0.2952404012692529,0.8167119901112485,0.9168516873889876,0.9594734037567092,15.0
141.4070091247559,full data,HCDEX-144,ResNet,ResNet18_96,normalized,Adam,not pretrained,0.9318643778290204,0.914598899569676,0.17731434004643512,0.9280769342177678,0.9015067317567282,0.97890049142065,0.8502357147737366,0.7793288590604027,0.3675563556793032,0.9854039375424304,0.6445381882770871,0.970584122146278,16.0
141.08247065544128,full data,HCDEX-144,ResNet,ResNet18_96,normalized,Adam,not pretrained,0.9339425513138042,0.9171699864353536,0.1721540498981937,0.9310759686326806,0.9036732741520236,0.9799911546335236,0.9309480972010294,0.9139662902218944,0.17847779239455447,0.9349239521653316,0.8939276198934281,0.9787477515405488,17.0
134.519437789917,full data,HCDEX-144,ResNet,ResNet18_96,normalized,Adam,not pretrained,0.9357417371252882,0.919529411764706,0.16862166807049958,0.932238430510778,0.9071622515158764,0.9808198523404484,0.8966271151700107,0.8840820287560334,0.2637836810797214,0.8187408353436451,0.9607571047957372,0.9764236053017478,18.0
144.44232487678528,full data,HCDEX-144,ResNet,ResNet18_96,normalized,Adam,not pretrained,0.9373245651493154,0.9214264300703794,0.16462477669346787,0.9352043699378414,0.9080485643139516,0.9815708065294416,0.9266892892117791,0.9097990865020876,0.19057984425091226,0.9186803236941882,0.9010879218472468,0.9761476819756728,19.0
135.61167860031128,full data,HCDEX-144,ResNet,ResNet18_96,normalized,Adam,not pretrained,0.9378996213738721,0.9222345014437988,0.1628420759160102,0.9349466562581316,0.9098633952814394,0.9820119268814717,0.930447060967,0.9110502708685267,0.1798040598802963,0.9584507905380562,0.8681172291296625,0.9809028249386617,20.0
143.12488508224487,full data,HCDEX-144,ResNet,ResNet18_96,normalized,Adam,not pretrained,0.9396646454294416,0.9243422696605148,0.15853125331743873,0.938391511075032,0.910707502708178,0.9828660332951668,0.9380537019745384,0.9234535937412056,0.16345562014676332,0.9365795182098412,0.9106904973357016,0.9821726810427448,21.0
138.81946516036987,full data,HCDEX-144,ResNet,ResNet18_96,normalized,Adam,not pretrained,0.9398980840948558,0.9246774745975568,0.157037836076285,0.9381868728552192,0.9115516101349164,0.9832012818939578,0.9399212006650116,0.9252775889417628,0.15955538084079476,0.9447593706617308,0.9065830373001776,0.98282159122503,22.0
142.27398538589478,full data,HCDEX-144,ResNet,ResNet18_96,normalized,Adam,not pretrained,0.9418680786859112,0.9271702689207504,0.15390915422974144,0.9403985009188384,0.9143090277289291,0.983815118075749,0.9376209888633309,0.9220834637157568,0.16258963226498113,0.9457314582482348,0.8995892539964476,0.9827005270923328,23.0
141.59653544425962,full data,HCDEX-144,ResNet,ResNet18_96,normalized,Adam,not pretrained,0.942596862812082,0.9281437979302676,0.15127909301975062,0.9405723200485359,0.9160394479537428,0.9843737360275951,0.9406272062675078,0.9253115599484314,0.1561698866797896,0.9561844987861922,0.8963698934280642,0.9843979469855416,24.0
135.8104887008667,full data,HCDEX-144,ResNet,ResNet18_96,normalized,Adam,not pretrained,0.9434679875878952,0.9292529124657096,0.14862525356594056,0.9414414414414416,0.9173759513794122,0.9849578617873336,0.9396934569222709,0.9237327188940092,0.1579968521884391,0.9600095785440612,0.8900976909413855,0.9843897238423271,25.0
148.6385178565979,full data,HCDEX-144,ResNet,ResNet18_96,normalized,Adam,not pretrained,0.9443277251117376,0.9303571174199798,0.14764092870267248,0.9421675971206416,0.9188390709190924,0.9850629740344212,0.9429046436949144,0.9293265300369294,0.15217347533331302,0.9442057627312824,0.914908969804618,0.9846021846962212,26.0
138.5237636566162,full data,HCDEX-144,ResNet,ResNet18_96,normalized,Adam,not pretrained,0.9447889088165798,0.9309532116689572,0.14640178061572284,0.9425028835063436,0.9196831783458308,0.9853306440781142,0.9419481199754036,0.9274842820972375,0.15231666233747834,0.9513276918587686,0.9048068383658968,0.9849385757783484,27.0
145.91738295555115,full data,HCDEX-144,ResNet,ResNet18_96,normalized,Adam,not pretrained,0.945062202863894,0.9312940137711034,0.1449778095041721,0.9428616742120592,0.920006752859414,0.9856593559723096,0.942403607460885,0.9303478476410808,0.15254921059686946,0.9233039960640682,0.9375,0.9852745820705364,28.0
145.9961700439453,full data,HCDEX-144,ResNet,ResNet18_96,normalized,Adam,not pretrained,0.9457511316081648,0.9321386855075354,0.14377508664221436,0.9439579937394516,0.9206116965152432,0.985856809271984,0.9431551618119292,0.9290626953902121,0.14904758738444926,0.9519510774606872,0.9072491119005328,0.985259023266196,29.0
143.7669539451599,full data,HCDEX-144,ResNet,ResNet18_96,normalized,Adam,not pretrained,0.9465937882540496,0.9332070581198284,0.14197086718980256,0.9448329560365089,0.9218637891982386,0.9861297222561396,0.9425630280808036,0.9299716776809018,0.1510708056129908,0.9304367151905768,0.9295071047957372,0.9850068411578212,30.0
28.914219617843628,partial data,HCDEX-143,VGG,VGG11,not normalized,Adamax,not pretrained,0.6846283678189661,0.4913801794535739,1.9000165135426592,0.6982808022922636,0.3790636179810235,0.7480380140209159,0.77975,0.7249453637215111,0.4778820767402649,0.7278996865203762,0.7220149253731343,0.8461897244546498,1.0
25.781367540359497,partial data,HCDEX-143,VGG,VGG11,not normalized,Adamax,not pretrained,0.7804588360317559,0.7184543851210519,0.4756823852672245,0.7412737799834574,0.6969979779125836,0.8461979508872579,0.78525,0.7383490709716722,0.4793967680931091,0.7235820895522388,0.753731343283582,0.8571553551223814,2.0
26.23153257369995,partial data,HCDEX-143,VGG,VGG11,not normalized,Adamax,not pretrained,0.7874601487778958,0.7257179735398516,0.463770558660892,0.7538126361655774,0.6996422460724839,0.8543133844031356,0.7895,0.7022630834512023,0.4635520877838135,0.8139344262295082,0.6175373134328358,0.8663247308607465,3.0
26.76872229576111,partial data,HCDEX-143,VGG,VGG11,not normalized,Adamax,not pretrained,0.7958992311058324,0.7392380800255571,0.4490266075847879,0.7596848325673013,0.7198631202364287,0.8641506501294562,0.80475,0.7519847570657352,0.4340477595329285,0.7683322517845554,0.7363184079601991,0.8742091174561972,4.0
26.859001874923703,partial data,HCDEX-143,VGG,VGG11,not normalized,Adamax,not pretrained,0.8114021379008564,0.7587750859518669,0.42699748378452185,0.7806844356696282,0.7380619069839789,0.8780197273823515,0.81125,0.7468990948709353,0.4256313300132751,0.8101818181818182,0.6927860696517413,0.8812074660144096,5.0
27.705872297286987,partial data,HCDEX-143,VGG,VGG11,not normalized,Adamax,not pretrained,0.8162780521347752,0.7647105916259708,0.4144555299350781,0.7878587924777302,0.7428838077461503,0.8855571336585736,0.792,0.7665544332211,0.4428370184898376,0.6983640081799591,0.8495024875621892,0.8885721372235811,6.0
27.482238292694092,partial data,HCDEX-143,VGG,VGG11,not normalized,Adamax,not pretrained,0.8224667125085954,0.7707088648474083,0.40630229360432657,0.8012422360248447,0.7424171721885208,0.8893902625462279,0.8005,0.7619331742243436,0.4356926922798157,0.7322247706422018,0.7941542288557214,0.8813039214462803,7.0
27.59489488601685,partial data,HCDEX-143,VGG,VGG11,not normalized,Adamax,not pretrained,0.8255297868350315,0.7752998953385396,0.39780457998660457,0.8035714285714286,0.7489500699953336,0.8950112019195005,0.82225,0.7646474677259186,0.4031412825584412,0.8174097664543525,0.7182835820895522,0.895299838599644,8.0
